期間,日経平均,TOPIX,東証2部総合,東証マザーズ,JASDAQ,株式コード,上場コード,銘柄名称,時価総額（発行済み株式数ベース）,決算月,発行済み株式数（権利落ベース）,日経平均採用区分,日経３００採用区分,日経５００採用区分,東証：上場日,ジャスダック：上場日,株式分割：発生フラグ,株式分割：確定日,株式分割：比率,株式併合：発生フラグ,株式併合：割当率：親株比率,株式併合：割当率：子株比率,株式併合：確定日,有償増資：発生フラグ,有償増資：割当率：親株比率,有償増資：割当率：子株比率,有償増資：割当日,有償増資：払込期日,無償増資：発生フラグ,無償増資：割当率：親株比率,無償増資：割当率：子株比率,無償増資：割当日,無償増資：割当率,減資：発生フラグ,減資：割当率：親株比率,減資：割当率：子株比率,減資：確定日,減資：割当率,直近配当額
2016/11,18308.48,1469.43,4842.05,922.48,119.87,3694,011,オプティム,32960509300,3,6625228,,,,20141022,,,20150331,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/12,19114.37,1518.61,5229.9,942.68,122.71,3694,011,オプティム,35782995000,3,6663500,,,,20141022,,,20150331,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/01,19041.34,1521.67,5428.37,993.84,127.72,3694,011,オプティム,40314175000,3,6663500,,,,20141022,,,20150331,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,3694,011,オプティム,36782520000,3,6663500,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,3694,011,オプティム,39102403824,3,13327336,,,,20141022,,1,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,3694,011,オプティム,36463591296,3,13327336,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,3694,011,オプティム,44381680560,3,13327832,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,3694,011,オプティム,40983083400,3,13327832,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,3694,011,オプティム,41049722560,3,13327832,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,3694,011,オプティム,36417603712,3,13330016,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,3694,011,オプティム,35697782848,3,13330016,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,3694,011,オプティム,35311212384,3,13330016,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,3694,011,オプティム,34949025504,3,13344416,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,3694,011,オプティム,36376878016,3,13344416,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,3694,011,オプティム,34522004192,3,13344416,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,3694,011,オプティム,33021392040,3,13439720,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,3694,011,オプティム,34421525880,3,13774120,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,3694,011,オプティム,35537229600,3,13774120,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,3694,011,オプティム,35620846656,3,13774496,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,3694,011,オプティム,35331582240,3,13774496,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,3694,011,オプティム,43251917440,3,13774496,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,3694,011,オプティム,53790219120,3,13774704,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,3694,011,オプティム,61572926880,3,13774704,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/10,21920.46,1646.12,7024.98,907.56,155.29,3694,011,オプティム,50966404800,3,13774704,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,3694,011,オプティム,65787734400,3,13777536,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/12,20014.77,1494.09,6233.61,812.32,136.69,3694,011,オプティム,66407723520,3,13777536,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/01,20773.49,1567.49,6676.45,897.9,145.09,3694,011,オプティム,63445553280,3,13777536,,,,20141022,,,20170331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
